Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
9/23/25 3:09 PM,3-1493,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 2:32 PM,3-1492,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,17000.00,0.00,17000.00,4975.00,12025.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 2:32 PM,3-1492,Sale,Add kitchen,13007,Add Telur,,,1.000,4000.00,0.00,4000.00,1667.00,2333.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 2:32 PM,3-1492,Sale,Add kitchen,13008,Add Sambal,,,1.000,0.00,0.00,0.00,0.00,0.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 2:32 PM,3-1492,Sale,Add kitchen,10012,Add Nasi,,,1.000,6000.00,0.00,6000.00,2000.00,4000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 2:32 PM,3-1492,Sale,Add kitchen,13007,Add Telur,,,1.000,4000.00,0.00,4000.00,1667.00,2333.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 1:11 PM,3-1491,Sale,Snack,80002,Cireng,,,1.000,16000.00,0.00,16000.00,7040.00,8960.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 1:09 PM,3-1490,Sale,Main Course,12002,Nasi Gila,,,1.000,24000.00,0.00,24000.00,10783.00,13217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Pedas,Closed
9/23/25 1:09 PM,3-1490,Sale,Main Course,12004,Ayam Teriyaki,,,1.000,25000.00,0.00,25000.00,10703.00,14297.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 1:01 PM,3-1489,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,17000.00,0.00,17000.00,4975.00,12025.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 11:52 AM,3-1488,Sale,Signature kichen,70004,Waffle Strawberry,,,1.000,26000.00,0.00,26000.00,11274.00,14726.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 11:52 AM,3-1488,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 11:52 AM,3-1488,Sale,Signature Based,40004,Husgendam Ice,,,1.000,24000.00,0.00,24000.00,9179.00,14821.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 11:52 AM,3-1488,Sale,Signature kichen,70003,Waffle Matcha,,,1.000,26000.00,0.00,26000.00,12966.00,13034.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 11:52 AM,3-1488,Sale,Signature kichen,70002,Waffle Vanilla,,,1.000,26000.00,0.00,26000.00,9184.00,16816.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 11:52 AM,3-1488,Sale,Milk Based,20006,Matcha Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 11:52 AM,3-1488,Sale,,10009,kasmaran,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 11:52 AM,3-1488,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,17000.00,0.00,17000.00,5226.00,11774.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/23/25 11:52 AM,3-1488,Sale,,10023,Kenang,,,1.000,23000.00,0.00,23000.00,0.00,23000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 9:56 PM,3-1487,Sale,Tea Based,60002,Lemon Ice,,,1.000,16000.00,0.00,16000.00,1783.00,14217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 7:47 PM,3-1486,Sale,Signature Based,40007,Terpesona,,,1.000,22000.00,0.00,22000.00,6531.00,15469.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 7:16 PM,3-1485,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,18000.00,0.00,18000.00,3415.00,14585.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 7:16 PM,3-1485,Sale,Snack,80007,Donat,,,1.000,17000.00,0.00,17000.00,8483.00,8517.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Donat,Closed
9/22/25 7:16 PM,3-1485,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 7:16 PM,3-1485,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 6:45 PM,3-1484,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 6:45 PM,3-1484,Sale,Snack,80004,Tahu Tuna,,,1.000,16000.00,0.00,16000.00,9653.00,6347.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 6:45 PM,3-1484,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 6:45 PM,3-1484,Sale,Main Course,12002,Nasi Gila,,,1.000,24000.00,0.00,24000.00,10783.00,13217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 6:45 PM,3-1484,Sale,Main Course,12005,Ayam Curry,,,1.000,26000.00,0.00,26000.00,14083.00,11917.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 6:45 PM,3-1484,Sale,Main Course,12007,Ayam Chili Padi,,,1.000,26000.00,0.00,26000.00,13968.00,12032.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 6:45 PM,3-1484,Sale,Espresso Based,30007,Latte Ice,,,1.000,27000.00,0.00,27000.00,9723.00,17277.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Ns,Closed
9/22/25 6:34 PM,3-1483,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,16000.00,0.00,16000.00,3054.00,12946.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 6:33 PM,3-1482,Sale,Signature Based,40006,Arunika,,,1.000,20000.00,0.00,20000.00,3256.00,16744.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 6:33 PM,3-1482,Sale,,10009,kasmaran,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 5:37 PM,3-1481,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 5:37 PM,3-1481,Sale,Main Course,12002,Nasi Gila,,,1.000,24000.00,0.00,24000.00,10783.00,13217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Tdk pedas,Closed
9/22/25 5:32 PM,3-1480,Sale,Espresso Based,30004,Black Ice,,,1.000,18000.00,0.00,18000.00,5641.00,12359.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 5:16 PM,3-1479,Sale,Signature Based,40006,Arunika,,,1.000,20000.00,0.00,20000.00,3256.00,16744.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Ls,Closed
9/22/25 5:08 PM,3-1478,Sale,Signature Based,40006,Arunika,,,1.000,20000.00,0.00,20000.00,3256.00,16744.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 5:08 PM,3-1478,Sale,Signature Based,40010,Kirana,,,1.000,25000.00,0.00,25000.00,7101.00,17899.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 5:08 PM,3-1478,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 5:05 PM,3-1477,Sale,Milk Based,20006,Matcha Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 5:05 PM,3-1477,Sale,Milk Based,20005,Coklat Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 5:05 PM,3-1477,Sale,Signature kichen,70002,Waffle Vanilla,,,1.000,26000.00,0.00,26000.00,9184.00,16816.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 4:31 PM,3-1476,Sale,Signature Based,40006,Arunika,,,1.000,20000.00,0.00,20000.00,3256.00,16744.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 4:31 PM,3-1476,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 4:26 PM,3-1475,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 4:26 PM,3-1475,Sale,,10007,Rindu,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 4:26 PM,3-1475,Sale,,10009,kasmaran,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 4:26 PM,3-1475,Sale,Snack,80002,Cireng,,,1.000,16000.00,0.00,16000.00,7040.00,8960.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 4:26 PM,3-1475,Sale,Snack,80007,Donat,,,1.000,17000.00,0.00,17000.00,8483.00,8517.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 3:54 PM,3-1474,Sale,Tea Based,60002,Lemon Ice,,,1.000,16000.00,0.00,16000.00,1783.00,14217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 3:54 PM,3-1474,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,17000.00,0.00,17000.00,4975.00,12025.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 3:54 PM,3-1474,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 3:50 PM,3-1473,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,17000.00,0.00,17000.00,4975.00,12025.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 3:50 PM,3-1473,Sale,Snack,80001,Basreng,,,1.000,16000.00,0.00,16000.00,4744.00,11256.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 3:50 PM,3-1473,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 3:50 PM,3-1473,Sale,Mie,90001,Mie Goreng,,,1.000,11000.00,0.00,11000.00,4880.00,6120.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Pedas,Closed
9/22/25 3:50 PM,3-1473,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 3:36 PM,3-1472,Sale,Espresso Based,30004,Black Ice,,,1.000,18000.00,0.00,18000.00,5641.00,12359.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 2:18 PM,3-1471,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 1:47 PM,3-1470,Sale,Main Course,12003,Nasi Goreng Jawa,,,1.000,25000.00,0.00,25000.00,10455.00,14545.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 1:47 PM,3-1470,Sale,Tea Based,60006,Milk Tea Ice,,,1.000,17000.00,0.00,17000.00,2790.00,14210.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 1:09 PM,3-1469,Sale,Main Course,12007,Ayam Chili Padi,,,1.000,26000.00,0.00,26000.00,13968.00,12032.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Nasi setengah,Closed
9/22/25 1:09 PM,3-1469,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Nasi setengah,Closed
9/22/25 1:09 PM,3-1469,Sale,Tea Based,60006,Milk Tea Ice,,,1.000,17000.00,0.00,17000.00,2790.00,14210.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 1:09 PM,3-1469,Sale,Espresso Based,30004,Black Ice,,,1.000,18000.00,0.00,18000.00,5641.00,12359.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 1:09 PM,3-1469,Sale,Main Course,12009,Nasi ayam kemangi,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,Nasi normal | take away,Closed
9/22/25 1:09 PM,3-1469,Sale,Signature Based,40004,Husgendam Ice,,,1.000,24000.00,0.00,24000.00,9179.00,14821.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 1:09 PM,3-1468,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,18000.00,0.00,18000.00,3415.00,14585.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 1:09 PM,3-1468,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 1:09 PM,3-1468,Sale,Snack,80006,Tempe Mendoan,,,1.000,17000.00,0.00,17000.00,8512.00,8488.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 1:09 PM,3-1468,Sale,Tea Based,60002,Lemon Ice,,,1.000,16000.00,0.00,16000.00,1783.00,14217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 12:55 PM,3-1467,Sale,Main Course,12001,Nasi Cumi Asin,,,1.000,24000.00,0.00,24000.00,12375.00,11625.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 12:55 PM,3-1467,Sale,Espresso Based,30004,Black Ice,,,1.000,18000.00,0.00,18000.00,5641.00,12359.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 12:21 PM,3-1466,Sale,Espresso Based,30004,Black Ice,,,2.000,36000.00,0.00,36000.00,11282.00,24718.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 12:21 PM,3-1466,Sale,Main Course,12007,Ayam Chili Padi,,,1.000,26000.00,0.00,26000.00,13968.00,12032.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 12:15 PM,3-1465,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 11:35 AM,3-1464,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/22/25 11:22 AM,3-1463,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1462,Sale,Milk Based,20005,Coklat Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1462,Sale,,10009,kasmaran,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1462,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1461,Sale,Milk Based,20008,Red Velvet Ice,,,2.000,48000.00,0.00,48000.00,14428.00,33572.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1461,Sale,Tea Based,60003,Lychee Tea Hot,,,1.000,17000.00,0.00,17000.00,4501.00,12499.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1461,Sale,Snack,80008,Singkong Keju,,,1.000,19000.00,0.00,19000.00,8580.00,10420.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1461,Sale,Snack,80002,Cireng,,,1.000,16000.00,0.00,16000.00,7040.00,8960.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1461,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1461,Sale,Toast,11004,Roti Bakar Keju,,,1.000,14000.00,0.00,14000.00,6214.00,7786.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:48 PM,3-1461,Sale,Mineral water,10000,Air Mineral,,,3.000,30000.00,0.00,30000.00,9000.00,21000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 10:22 PM,3-1460,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,17000.00,0.00,17000.00,2078.00,14922.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 9:29 PM,3-1459,Sale,Tea Based,60001,Lemon Hot,,,1.000,16000.00,0.00,16000.00,1284.00,14716.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 9:07 PM,3-1458,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,17000.00,0.00,17000.00,4975.00,12025.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:48 PM,3-1457,Sale,Espresso Based,30004,Black Ice,,,1.000,18000.00,0.00,18000.00,5641.00,12359.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:42 PM,3-1456,Sale,,10008,Rayu,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:42 PM,3-1456,Sale,,10023,Kenang,,,1.000,23000.00,0.00,23000.00,0.00,23000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:42 PM,3-1456,Sale,Snack,80006,Tempe Mendoan,,,1.000,17000.00,0.00,17000.00,8512.00,8488.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:42 PM,3-1456,Sale,Signature kichen,70004,Waffle Strawberry,,,1.000,26000.00,0.00,26000.00,11274.00,14726.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:37 PM,3-1455,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:37 PM,3-1454,Sale,Espresso Based,30004,Black Ice,,,1.000,18000.00,0.00,18000.00,5641.00,12359.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:21 PM,3-1453,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:17 PM,3-1452,Sale,,10008,Rayu,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 8:17 PM,3-1452,Sale,Snack,80006,Tempe Mendoan,,,1.000,17000.00,0.00,17000.00,8512.00,8488.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 7:59 PM,3-1451,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 7:59 PM,3-1451,Sale,Espresso Based,30008,Cappucino,,,1.000,24000.00,0.00,24000.00,8208.00,15792.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 7:57 PM,3-1450,Sale,Signature Based,40005,Kinasih,,,1.000,25000.00,0.00,25000.00,10347.00,14653.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 7:57 PM,3-1450,Sale,Toast,11001,Roti Bakar Coklat,,,1.000,14000.00,0.00,14000.00,5955.00,8045.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 7:57 PM,3-1450,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 7:56 PM,3-1449,Sale,Main Course,12002,Nasi Gila,,,1.000,24000.00,0.00,24000.00,10783.00,13217.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 7:05 PM,3-1448,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,18000.00,0.00,18000.00,3415.00,14585.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:53 PM,3-1447,Sale,Espresso Based,30001,Espresso,,,1.000,16000.00,0.00,16000.00,5400.00,10600.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:50 PM,3-1446,Sale,Snack,80003,Kentang Goreng,,,1.000,16000.00,0.00,16000.00,7288.00,8712.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:50 PM,3-1446,Sale,Mie,90002,Mie Rebus,,,1.000,14000.00,0.00,14000.00,6408.00,7592.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:50 PM,3-1446,Sale,Milk Based,20005,Coklat Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:50 PM,3-1446,Sale,Milk Based,20006,Matcha Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:31 PM,3-1445,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:31 PM,3-1445,Sale,Main Course,10011,Ayam cabe garam,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:22 PM,3-1444,Sale,Snack,80001,Basreng,,,1.000,16000.00,0.00,16000.00,4744.00,11256.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:17 PM,3-1443,Sale,,10009,kasmaran,,,1.000,23000.00,0.00,23000.00,11000.00,12000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:09 PM,3-1442,Sale,Coffee Based,10001,Tubruk,,,2.000,32000.00,0.00,32000.00,4792.00,27208.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 6:09 PM,3-1442,Sale,Main Course,12004,Ayam Teriyaki,,,1.000,25000.00,0.00,25000.00,10703.00,14297.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 5:58 PM,3-1441,Sale,Milk Based,20007,Taro Ice,,,1.000,24000.00,0.00,24000.00,7376.00,16624.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 5:37 PM,3-1440,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,22000.00,0.00,22000.00,7735.00,14265.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
9/21/25 5:15 PM,3-1439,Sale,,10009,kasmaran,,,2.000,46000.00,0.00,46000.00,22000.00,24000.00,0.00,Dine in,POS 2,Husgendam Coffee Indonesia,Husgendam,,,,Closed
